Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Djibouti,44.038,44.469,44.892,45.309,45.727,46.166,46.654,47.203,47.814,48.476,49.16,49.827,50.442,50.982,51.442,51.832,52.177,52.513,52.865,53.241,53.639,54.049,54.451,54.828,55.174,55.488,55.772,56.032,56.271,56.488,56.678,56.831,56.943,57.017,57.056,57.065,57.05,57.022,56.998,56.992,57.021,57.1,57.233,57.424,57.677,57.999,58.393,58.848,59.345,59.865,60.383,60.87,61.31,61.691,62.006,62.26,62.465,62.643,
Dominica,,,,,,,,,,,,,,,,,,,,,,,71.46341463,,,,,71.96341463,,,,,73.95121951,,,,,75.95121951,,,,,76.59756098,,,,,,,,,,,,,,,,
Denmark,72.17658537,72.43829268,72.3197561,72.4004878,72.48512195,72.37073171,72.44414634,72.92219512,73.12146341,73.22097561,73.34341463,73.41463415,73.43902439,73.68219512,73.80829268,74.07512195,73.7397561,74.63243902,74.39292683,74.21926829,74.10170732,74.2304878,74.55121951,74.4204878,74.56219512,74.42756098,74.5797561,74.69121951,74.77170732,74.7997561,74.80536585,75.15780488,75.19414634,75.11682927,75.37512195,75.21268293,75.59146341,75.94512195,76.13902439,76.34146341,76.59268293,76.79268293,76.89512195,77.14390244,77.49268293,77.84390244,78.09512195,78.19512195,78.44634146,78.59756098,79.1,79.8,80.05121951,80.3,80.7,80.70243902,80.85365854,81.00487805,
Dominican Republic,51.787,52.519,53.237,53.943,54.634,55.312,55.975,56.625,57.259,57.875,58.468,59.033,59.569,60.073,60.549,60.997,61.417,61.817,62.205,62.588,62.977,63.38,63.803,64.247,64.714,65.207,65.728,66.267,66.812,67.352,67.866,68.335,68.749,69.103,69.397,69.637,69.837,70.017,70.193,70.374,70.568,70.775,70.99,71.207,71.425,71.644,71.862,72.078,72.29,72.498,72.702,72.901,73.098,73.292,73.483,73.673,73.861,74.048,
Algeria,46.138,46.596,47.054,47.507,47.956,48.392,48.809,49.208,49.595,49.98,50.369,50.77,51.198,51.673,52.215,52.863,53.658,54.606,55.696,56.906,58.196,59.521,60.823,62.047,63.156,64.113,64.896,65.525,66.025,66.416,66.725,66.983,67.226,67.482,67.774,68.115,68.504,68.926,69.367,69.822,70.292,70.778,71.276,71.78,72.281,72.767,73.225,73.648,74.032,74.374,74.676,74.944,75.187,75.418,75.641,75.86,76.078,76.293,
East Asia & Pacific (excluding high income),45.72119683,46.16955412,46.89044145,47.92116426,49.26868876,50.85584555,52.56638193,54.2657766,55.83394146,57.21437058,58.38187611,59.35342498,60.1981004,60.97599923,61.70527574,62.39649922,63.05579373,63.67434937,64.24673383,64.77230277,65.24908809,65.67862932,66.06706437,66.41680551,66.73401665,67.02118321,67.28163068,67.51620517,67.72866226,67.92482584,68.10918555,68.28533127,68.45760035,68.63286581,68.8197662,69.02985816,69.27546753,69.55710682,69.87479697,70.22138205,70.58954051,70.96728891,71.33906239,71.69337202,72.02303811,72.32301666,72.59311695,72.83958636,73.0687195,73.28203041,73.48049638,73.66683031,73.84286355,74.0098298,74.17199709,74.33039358,74.48792235,74.64356348,
Early-demographic dividend,45.19064543,45.85874961,46.46692575,47.01525565,47.61824808,48.2141336,48.85288807,49.41892219,49.96652858,50.49900837,51.02256448,51.54520028,52.07039731,52.60891636,53.15434922,53.70622784,54.25802141,54.79745396,55.31812966,55.81354419,56.28172937,56.72660944,57.15629531,57.58240534,58.00880187,58.4379102,58.8687017,59.30016009,59.7266123,60.15642762,60.58979212,61.01804885,61.44639623,61.87435238,62.29380584,62.69891384,63.08736271,63.45483451,63.80615722,64.14423606,64.47078168,64.79223584,65.11241088,65.43741317,65.77090331,66.11366529,66.46968344,66.83404769,67.20409485,67.57465834,67.93778945,68.28840082,68.62154747,68.93514358,69.2249971,69.49225965,69.74060337,69.97443658,
East Asia & Pacific,48.45130541,48.98386718,49.65709074,50.63568687,51.83654595,53.20940791,54.74590351,56.23379242,57.6085855,58.8486792,59.90161066,60.82100213,61.61460075,62.31174891,63.01227039,63.68336323,64.29352305,64.87655051,65.39891149,65.88953235,66.30165202,66.71625854,67.10536096,67.42124967,67.74883058,68.03514401,68.30600867,68.5519131,68.73886815,68.94868657,69.12441964,69.31087302,69.47011985,69.64589748,69.84503102,70.02291145,70.29904879,70.580199,70.87678484,71.19720599,71.57450177,71.94804307,72.29963454,72.6383349,72.96081095,73.23179975,73.5141728,73.75959435,73.97955835,74.20592658,74.38238382,74.5441189,74.73862553,74.91585048,75.08222477,75.24480143,75.39681007,75.55201893,
Europe & Central Asia (excluding high income),63.39209383,63.91215789,64.3056741,64.66972084,64.96714401,65.19079421,65.35901751,65.47639211,65.61846755,65.70293191,65.94623153,66.1489634,66.19130897,66.2997135,66.40314482,66.22162882,66.20300092,66.20982716,66.2765118,66.21867364,66.34556517,66.560586,66.894129,67.01459226,67.01007578,67.41952681,68.17690888,68.34789967,68.42125733,68.3741699,68.24359189,68.06190858,67.32416809,66.45892753,66.21941011,66.25808757,66.82458155,67.45010946,67.79846261,67.57244316,67.63715876,67.77206362,67.84966522,67.98194295,68.30711526,68.44364426,69.0658739,69.5756543,69.86961666,70.46967185,70.77359499,71.34171887,71.6685283,72.06344442,72.26399868,72.54230139,72.86159915,73.17862544,
Europe & Central Asia,67.03401483,67.39724143,67.49006775,67.75863717,68.15473221,68.30514893,68.51439121,68.6375739,68.70700034,68.71303385,68.99046169,69.12696528,69.33091482,69.42591607,69.62941891,69.60392596,69.70477129,69.8774396,69.96708372,70.08634927,70.19158017,70.45672447,70.74782497,70.81756975,70.96819837,71.18066284,71.66567705,71.88259807,72.00997233,72.0733255,72.07323715,72.01224177,71.89780565,71.57723242,71.64846862,71.74171337,72.16027553,72.57573047,72.88954372,72.90333339,73.06072043,73.32153181,73.43418607,73.54556546,73.97883014,74.14064434,74.63529338,74.99166079,75.24867443,75.64205334,75.93047441,76.44300579,76.58941585,76.90191703,77.21652978,77.16241223,77.49826581,77.64421915,
Ecuador,53.236,53.842,54.409,54.932,55.407,55.84,56.237,56.615,56.992,57.377,57.783,58.216,58.678,59.167,59.682,60.222,60.781,61.353,61.93,62.511,63.095,63.686,64.286,64.896,65.511,66.126,66.735,67.332,67.91,68.464,68.99,69.487,69.956,70.4,70.82,71.217,71.594,71.953,72.297,72.624,72.933,73.22,73.482,73.72,73.937,74.136,74.322,74.501,74.678,74.859,75.046,75.244,75.449,75.661,75.879,76.102,76.327,76.551,
"Egypt, Arab Rep.",48.056,48.623,49.147,49.641,50.113,50.556,50.955,51.302,51.602,51.874,52.155,52.487,52.902,53.414,54.027,54.723,55.471,56.228,56.963,57.665,58.338,59.001,59.677,60.378,61.097,61.812,62.494,63.117,63.669,64.151,64.58,64.987,65.401,65.84,66.308,66.789,67.259,67.69,68.061,68.368,68.613,68.807,68.972,69.127,69.282,69.444,69.618,69.797,69.98,70.167,70.357,70.55,70.742,70.933,71.12,71.304,71.484,71.661,
Euro area,69.27405251,69.64490674,69.60332177,69.7729324,70.23315499,70.31942988,70.5964704,70.73668,70.78695228,70.79373885,71.15817761,71.2660328,71.60552009,71.70051197,72.026287,72.1695351,72.43505703,72.79052447,73.01169707,73.33502321,73.52931458,73.81209263,74.15505214,74.22947624,74.58769556,74.75730986,75.05664318,75.34781764,75.53530939,75.76106592,75.91084027,76.02506649,76.38008511,76.48673058,76.79501884,76.95586059,77.21844945,77.58153601,77.79717888,78.02123942,78.27507331,78.59711552,78.68446788,78.70718255,79.27870163,79.42628612,79.85613242,80.09988509,80.30291582,80.50518154,80.74678098,81.2328215,81.22715142,81.51231516,81.93341738,81.56930856,81.9459125,81.95072351,
Eritrea,38.418,39.074,39.693,40.259,40.768,41.222,41.631,42.016,42.395,42.774,43.157,43.547,43.935,44.317,44.691,45.055,45.405,45.74,46.059,46.364,46.654,46.927,47.187,47.441,47.695,47.956,48.23,48.523,48.841,49.193,49.589,50.04,50.545,51.099,51.693,52.311,52.932,53.539,54.126,54.693,55.258,55.847,56.483,57.174,57.916,58.691,59.472,60.23,60.94,61.591,62.181,62.718,63.22,63.703,64.174,64.636,65.092,65.536,
Spain,69.10926829,69.4804878,69.51902439,69.68121951,70.3997561,70.80926829,71.05512195,71.25292683,71.53780488,71.05756098,72.02731707,71.6302439,72.81804878,72.61073171,72.9697561,73.31878049,73.64268293,74.13195122,74.29560976,74.81878049,75.34926829,75.52853659,76.13414634,75.90902439,76.29536585,76.2595122,76.5104878,76.72804878,76.74707317,76.81365854,76.83756098,76.97121951,77.41,77.54658537,77.90146341,77.98073171,78.1204878,78.60414634,78.66585366,78.71707317,78.96585366,79.36829268,79.56829268,79.6195122,79.87073171,80.17073171,80.82195122,80.87317073,81.17560976,81.47560976,81.62682927,82.47560976,82.42682927,83.07804878,83.22926829,82.83170732,83.32926829,83.32926829,
Estonia,67.90290244,68.36080488,68.74102439,69.05356098,69.30992683,69.51763415,69.68119512,69.80212195,69.88292683,69.92809756,69.93709756,69.90534146,69.83282927,69.72458537,69.59021951,69.44131707,69.29002439,69.14695122,69.02626829,68.93858537,68.90563415,68.97804878,69.12682927,69.37560976,69.27804878,69.3804878,70.08536585,70.64390244,70.69756098,70.03902439,69.47560976,69.37317073,68.86341463,67.9097561,66.5,67.54390244,69.61219512,69.8097561,69.35853659,70.06341463,70.41707317,70.25853659,70.90487805,71.31707317,71.9097561,72.56829268,72.69146341,72.81463415,73.77073171,74.82439024,75.42926829,76.22926829,76.32682927,77.14146341,77.03414634,77.5902439,77.64146341,77.64146341,
Ethiopia,38.419,39.082,39.711,40.29,40.81,41.267,41.668,42.026,42.355,42.659,42.944,43.213,43.465,43.693,43.894,44.045,44.116,44.103,44.016,43.88,43.746,43.674,43.711,43.884,44.198,44.633,45.146,45.682,46.194,46.668,47.1,47.505,47.912,48.346,48.812,49.305,49.811,50.322,50.836,51.366,51.94,52.593,53.347,54.209,55.172,56.221,57.333,58.466,59.58,60.643,61.625,62.501,63.275,63.952,64.535,65.037,65.475,65.874,
European Union,69.27976589,69.58974257,69.51490442,69.75967662,70.22662699,70.33743869,70.56798905,70.67790548,70.72406089,70.67951899,70.9986871,71.10680692,71.41492054,71.53504459,71.82572258,71.92141377,72.12592275,72.40964863,72.5246229,72.76875033,72.86358036,73.20290513,73.46449007,73.52758979,73.80268665,73.87685027,74.14482051,74.38790236,74.5774809,74.74319304,74.86781971,74.96791324,75.28712346,75.39502019,75.69067971,75.81582448,76.06705169,76.36140249,76.59573699,76.8258238,77.15842713,77.49405712,77.60673668,77.69438884,78.19377286,78.36573065,78.73979368,78.96912165,79.183957,79.44311802,79.7256373,80.23986817,80.25121654,80.53223234,80.91932005,80.62057914,80.97469383,80.99115121,
Fragile and conflict affected situations,40.85674292,41.38064508,41.92712814,42.50189812,43.10454983,43.72728893,44.3574611,44.9788726,45.57852675,46.15060082,46.69352636,47.21135813,47.71162375,48.19768681,48.66813183,49.11816556,49.54217772,49.93938936,50.31536423,50.67962087,51.04386812,51.52684581,51.91607176,52.31903279,52.73162496,53.14411106,53.54592529,53.92818719,54.26797225,54.56810705,54.9237592,55.13503799,55.31000407,55.46247545,55.60323644,55.74258588,55.88818784,56.04744156,56.21891135,56.4047085,56.64707249,56.929487,57.2554677,57.62016602,58.01690364,58.43651601,58.86996618,59.30468383,59.7285416,60.13440297,60.5187213,60.88545359,61.24261871,61.59407288,61.93766125,62.27075285,62.59376065,62.90637894,
Finland,68.8197561,68.84414634,68.57780488,69.01268293,69.22097561,68.97780488,69.47707317,69.66658537,69.61634146,69.50341463,70.1795122,70.01756098,70.70731707,71.22365854,71.13487805,71.67365854,71.81292683,72.3502439,72.89707317,73.15536585,73.44,73.74658537,74.29804878,74.20097561,74.51902439,74.22292683,74.56,74.59195122,74.57707317,74.79219512,74.81317073,75.22756098,75.45536585,75.70512195,76.39560976,76.4095122,76.69341463,76.87853659,77.09073171,77.29121951,77.46585366,77.96585366,78.1195122,78.36829268,78.71463415,78.81707317,79.21463415,79.26341463,79.56829268,79.7195122,79.87073171,80.47073171,80.62682927,80.97560976,81.1804878,81.4804878,81.42926829,81.42926829,
Fiji,55.86,56.292,56.716,57.133,57.545,57.95,58.35,58.741,59.123,59.495,59.857,60.207,60.546,60.873,61.191,61.5,61.803,62.102,62.397,62.689,62.978,63.262,63.54,63.811,64.074,64.329,64.577,64.818,65.054,65.284,65.51,65.731,65.948,66.161,66.37,66.575,66.777,66.976,67.172,67.365,67.553,67.734,67.91,68.079,68.243,68.405,68.569,68.737,68.909,69.087,69.267,69.448,69.625,69.796,69.96,70.117,70.269,70.417,
France,69.86829268,70.11707317,70.31463415,70.51463415,70.66341463,70.81219512,70.96097561,71.16097561,71.3097561,71.45853659,71.65853659,71.90731707,72.10731707,72.35609756,72.60487805,72.85365854,73.10243902,73.35121951,73.60243902,73.85121951,74.05121951,74.3,74.5,74.8,75,75.3,75.6,75.8,76.1,76.34878049,76.6,76.84878049,77.1,77.3,77.64878049,77.75121951,77.95365854,78.30487805,78.60487805,78.75609756,79.05609756,79.15853659,79.26097561,79.11463415,80.16341463,80.16341463,80.81219512,81.11219512,81.21463415,81.41463415,81.66341463,82.11463415,81.96829268,82.2195122,82.67073171,82.32195122,82.52439024,82.52439024,
Faroe Islands,,,,,,,,,,,,,,74.49756098,,,,,75.98536585,,,,,,,,75.21463415,75.46585366,75.71463415,75.91463415,76.11463415,76.41463415,76.61463415,76.81463415,77.06585366,77.36829268,77.57073171,77.82439024,78.02682927,78.2804878,78.43414634,78.63658537,78.78780488,78.9902439,79.1902439,79.44146341,79.6902439,79.8902439,80.13902439,80.38780488,80.58780488,80.8902439,81.14146341,81.39268293,81.69512195,81.94634146,82.19756098,82.4,
"Micronesia, Fed. Sts.",57.58,57.98,58.379,58.777,59.176,59.576,59.979,60.386,60.797,61.211,61.634,62.071,62.519,62.971,63.419,63.843,64.225,64.552,64.817,65.021,65.171,65.28,65.368,65.452,65.541,65.641,65.752,65.868,65.983,66.098,66.212,66.325,66.439,66.552,66.665,66.776,66.884,66.99,67.092,67.195,67.3,67.414,67.539,67.675,67.82,67.969,68.115,68.251,68.375,68.484,68.582,68.673,68.765,68.862,68.966,69.078,69.195,69.316,
Gabon,39.587,39.946,40.392,40.944,41.606,42.367,43.204,44.082,44.966,45.842,46.698,47.535,48.363,49.19,50.018,50.846,51.676,52.51,53.344,54.177,55.014,55.864,56.722,57.574,58.398,59.162,59.832,60.382,60.798,61.075,61.215,61.23,61.152,61.012,60.832,60.619,60.372,60.095,59.804,59.527,59.302,59.171,59.154,59.266,59.512,59.89,60.388,60.969,61.597,62.247,62.893,63.519,64.119,64.686,65.211,65.685,66.105,66.48,
United Kingdom,71.12682927,70.87804878,70.92682927,70.82682927,71.62439024,71.62439024,71.57317073,72.12439024,71.72439024,71.72195122,71.97317073,72.27317073,72.12439024,72.32439024,72.52439024,72.72439024,72.77560976,73.22439024,73.17560976,73.27560976,73.67560976,74.02682927,74.17804878,74.37804878,74.77804878,74.62926829,74.92926829,75.2804878,75.3804878,75.58292683,75.8804878,76.08292683,76.43414634,76.38536585,76.88536585,76.83658537,77.08780488,77.21097561,77.1902439,77.3902439,77.74146341,77.99268293,78.14390244,78.44634146,78.74634146,79.04878049,79.24878049,79.44878049,79.6,80.05121951,80.40243902,80.95121951,80.90487805,81.00487805,81.30487805,80.95609756,81.15609756,81.15609756,
Georgia,63.651,64.058,64.468,64.88,65.291,65.694,66.083,66.454,66.805,67.136,67.452,67.766,68.082,68.401,68.718,69.014,69.266,69.461,69.592,69.665,69.7,69.726,69.768,69.844,69.954,70.083,70.204,70.288,70.323,70.311,70.268,70.22,70.196,70.222,70.307,70.462,70.687,70.966,71.274,71.596,71.907,72.182,72.408,72.575,72.682,72.73,72.73,72.704,72.673,72.65,72.649,72.68,72.742,72.832,72.951,73.096,73.261,73.436,
Ghana,45.844,46.28,46.697,47.094,47.47,47.824,48.156,48.469,48.768,49.056,49.339,49.623,49.911,50.204,50.505,50.809,51.11,51.405,51.693,51.977,52.268,52.575,52.907,53.272,53.67,54.111,54.605,55.14,55.697,56.251,56.755,57.16,57.439,57.583,57.598,57.507,57.347,57.171,57.032,56.962,56.994,57.147,57.41,57.761,58.187,58.666,59.167,59.663,60.128,60.55,60.924,61.254,61.561,61.86,62.154,62.448,62.742,63.033,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,34.89,35.086,35.266,35.432,35.588,35.74,35.891,36.048,36.222,36.421,36.656,36.933,37.255,37.623,38.039,38.498,38.993,39.517,40.068,40.65,41.279,41.977,42.753,43.607,44.522,45.482,46.463,47.434,48.359,49.208,49.949,50.557,51.032,51.381,51.61,51.717,51.701,51.592,51.434,51.273,51.181,51.229,51.451,51.859,52.444,53.17,53.972,54.775,55.521,56.185,56.765,57.282,57.782,58.301,58.846,59.419,60.015,60.617,
"Gambia, The",32.035,32.317,32.651,33.05,33.523,34.076,34.711,35.417,36.178,36.985,37.824,38.685,39.556,40.429,41.293,42.146,42.989,43.827,44.66,45.483,46.293,47.087,47.86,48.603,49.308,49.958,50.537,51.042,51.476,51.849,52.176,52.481,52.786,53.11,53.461,53.844,54.254,54.676,55.097,55.513,55.924,56.329,56.732,57.132,57.527,57.914,58.289,58.648,58.991,59.316,59.622,59.911,60.187,60.452,60.707,60.954,61.193,61.424,
Guinea-Bissau,37.854,38.157,38.481,38.828,39.195,39.58,39.975,40.372,40.767,41.155,41.538,41.917,42.295,42.679,43.068,43.465,43.873,44.292,44.717,45.146,45.569,45.979,46.369,46.737,47.084,47.414,47.734,48.054,48.381,48.718,49.071,49.441,49.825,50.213,50.599,50.969,51.306,51.604,51.86,52.079,52.27,52.45,52.636,52.845,53.084,53.357,53.663,53.991,54.333,54.687,55.05,55.424,55.807,56.2,56.598,57,57.403,57.805,
Equatorial Guinea,36.74,37.041,37.342,37.642,37.942,38.242,38.542,38.842,39.142,39.443,39.738,40.019,40.288,40.55,40.818,41.122,41.493,41.95,42.493,43.111,43.772,44.434,45.054,45.604,46.074,46.469,46.81,47.135,47.473,47.838,48.239,48.677,49.142,49.62,50.104,50.588,51.062,51.521,51.959,52.371,52.752,53.099,53.415,53.709,53.987,54.262,54.55,54.858,55.19,55.543,55.908,56.265,56.601,56.905,57.18,57.434,57.681,57.939,
Greece,68.16390244,68.54863415,68.89226829,69.18570732,69.42943902,69.638,69.83746341,70.05246341,70.30256098,70.58929268,70.90363415,71.22656098,71.535,71.81485366,72.06463415,72.29370732,72.51956098,72.76165854,73.03107317,73.32936585,73.64714634,73.9694878,74.279,74.56585366,74.82912195,75.0785122,75.32970732,75.59814634,75.8912439,76.68780488,76.93902439,77.13658537,77.38292683,77.3902439,77.63902439,77.58536585,77.68536585,78.13658537,77.83902439,77.98780488,77.88780488,78.38780488,78.64146341,78.84146341,79.03902439,79.23902439,79.43902439,79.43902439,79.93902439,80.18780488,80.38780488,80.73170732,80.63414634,81.28536585,81.38536585,81.03658537,81.38780488,81.38780488,
Grenada,60.068,60.503,60.924,61.331,61.725,62.107,62.477,62.835,63.181,63.517,63.843,64.158,64.462,64.755,65.038,65.312,65.577,65.833,66.081,66.322,66.557,66.787,67.012,67.233,67.449,67.66,67.864,68.06,68.247,68.427,68.6,68.765,68.925,69.083,69.241,69.402,69.57,69.748,69.934,70.131,70.337,70.551,70.77,70.991,71.213,71.438,71.667,71.903,72.142,72.383,72.618,72.84,73.044,73.227,73.388,73.531,73.659,73.78,
Greenland,,,,,,,,,,,,,,,,,,,63.41463415,63.95487805,63.4497561,63.07487805,63.19268293,63.3,63.46658537,63.83365854,64.24878049,64.65414634,64.58243902,64.66756098,65.06829268,65.03170732,65.19609756,65.58536585,65.90097561,65.64414634,65.76731707,65.79804878,66.15707317,66.40341463,66.96341463,67.60780488,68.16268293,68.43536585,68.80682927,69.22073171,69.51926829,69.98268293,70.21341463,70.46780488,70.85707317,71.06243902,71.29902439,71.8304878,71.53841463,71.24634146,,,
Guatemala,46.702,47.219,47.75,48.295,48.856,49.434,50.032,50.646,51.267,51.889,52.501,53.091,53.652,54.181,54.676,55.14,55.577,56,56.418,56.84,57.272,57.719,58.183,58.661,59.154,59.661,60.176,60.694,61.214,61.735,62.261,62.799,63.352,63.921,64.502,65.09,65.678,66.257,66.817,67.351,67.849,68.304,68.717,69.092,69.437,69.763,70.085,70.415,70.76,71.122,71.494,71.867,72.227,72.562,72.869,73.15,73.409,73.654,
Guam,60.97,61.481,61.986,62.482,62.968,63.443,63.907,64.361,64.805,65.239,65.662,66.074,66.473,66.86,67.235,67.599,67.951,68.292,68.624,68.947,69.262,69.567,69.864,70.151,70.431,70.701,70.96,71.209,71.45,71.687,71.925,72.167,72.42,72.685,72.967,73.267,73.589,73.93,74.283,74.646,75.01,75.369,75.715,76.047,76.362,76.663,76.956,77.249,77.543,77.84,78.134,78.419,78.689,78.938,79.168,79.379,79.575,79.763,
Guyana,60.26,60.441,60.623,60.805,60.984,61.157,61.317,61.462,61.588,61.697,61.789,61.868,61.938,62.005,62.072,62.14,62.211,62.283,62.355,62.427,62.498,62.565,62.626,62.684,62.741,62.801,62.869,62.95,63.046,63.159,63.29,63.438,63.6,63.77,63.946,64.122,64.297,64.466,64.63,64.785,64.93,65.065,65.192,65.313,65.428,65.538,65.642,65.741,65.836,65.929,66.022,66.117,66.216,66.318,66.425,66.536,66.65,66.766,
High income,68.45777788,68.84327409,68.82613258,69.04220112,69.4481092,69.56366557,69.83401349,70.06667749,70.01465674,70.22076005,70.55243039,70.83588365,71.13082931,71.30281944,71.71530384,72.06437867,72.32448832,72.67823506,72.83358798,73.1586008,73.18421935,73.54072023,73.87200221,73.97229213,74.25104971,74.37872875,74.62715048,74.89564896,75.01307959,75.25968455,75.42200921,75.5966121,75.85740046,75.93269458,76.21329713,76.28048147,76.65162766,76.9853305,77.16730179,77.31143315,77.58851013,77.88961433,78.02731803,78.15340579,78.56483256,78.6614492,78.96836761,79.20002077,79.34401122,79.62092338,79.7975456,80.03662488,80.15447847,80.33220844,80.58864745,80.46908292,80.62680022,80.68439957,
"Hong Kong SAR, China",66.96168293,67.5487561,68.10597561,68.62585366,69.10436585,69.54287805,69.94621951,70.32578049,70.69053659,71.04456098,71.3865122,71.45853659,71.45609756,72.1097561,72.61219512,73.36829268,72.8195122,73.3195122,73.57560976,73.67317073,74.67317073,75.32439024,75.42926829,75.27560976,76.02926829,76.43414634,76.68536585,76.88292683,77.08292683,77.02926829,77.3804878,77.88292683,77.67804878,78.03170732,78.52926829,78.68292683,79.62682927,80.12682927,80.13170732,80.38292683,80.87804878,81.42439024,81.42682927,81.37804878,81.82926829,81.62926829,82.37560976,82.32682927,82.37560976,82.77560976,82.97804878,83.42195122,83.4804878,83.83170732,83.9804878,84.27804878,84.22682927,84.6804878,
Honduras,46.274,46.953,47.625,48.285,48.926,49.548,50.151,50.742,51.33,51.921,52.523,53.14,53.779,54.44,55.125,55.834,56.567,57.318,58.08,58.851,59.632,60.428,61.236,62.051,62.859,63.643,64.382,65.063,65.679,66.23,66.725,67.18,67.616,68.047,68.476,68.898,69.301,69.672,70.001,70.288,70.537,70.756,70.957,71.15,71.341,71.532,71.724,71.911,72.093,72.27,72.446,72.624,72.805,72.99,73.181,73.376,73.575,73.774,
Heavily indebted poor countries (HIPC),39.58238366,40.01576776,40.44160601,40.85865968,41.26734353,41.66971148,42.06931947,42.46948136,42.87250192,43.27832912,43.68735212,44.0989612,44.5102617,44.9168543,45.31640466,45.70378974,46.07424014,46.42727996,46.76419867,47.08701899,47.40067181,47.71064017,48.01953023,48.3262295,48.62605862,48.90570847,49.14769615,49.34075051,49.48211442,49.58419677,49.67011083,49.76952563,49.90377554,50.07859168,50.28444408,50.51614166,50.77583352,51.06930213,51.40279901,51.78394705,52.22322064,52.7316671,53.3106651,53.95443983,54.65162466,55.38669418,56.14287107,56.89983454,57.63880687,58.34510955,59.00693076,59.61869455,60.18654692,60.71568479,61.20643177,61.66058385,62.08115626,62.47392059,
Croatia,64.60865854,65.0155122,65.4082439,65.78787805,66.15443902,66.51204878,66.86278049,67.20873171,67.54892683,67.88136585,68.2004878,68.50163415,68.77873171,69.0292439,69.25270732,70.00195122,70.45536585,70.74439024,70.53878049,70.42731707,70.17536585,70.34439024,70.48268293,70.27487805,70.21853659,70.88609756,71.41902439,71.4702439,71.48829268,71.84463415,72.1704878,72.18536585,71.24146341,71.52243902,71.80341463,72.08439024,72.36536585,72.49512195,72.31707317,72.64195122,72.80780488,74.51292683,74.71731707,74.61390244,75.5202439,75.24463415,75.83682927,75.70560976,75.91219512,76.16829268,76.47560976,76.77560976,76.92439024,77.12682927,77.47804878,77.27560976,78.02195122,77.82682927,
Haiti,42.113,42.697,43.277,43.849,44.412,44.955,45.472,45.955,46.405,46.823,47.215,47.592,47.965,48.341,48.723,49.107,49.485,49.849,50.196,50.527,50.852,51.182,51.527,51.892,52.279,52.68,53.088,53.492,53.881,54.253,54.609,54.954,55.296,55.639,55.981,56.316,56.635,56.933,57.209,57.467,57.716,57.969,58.239,58.535,58.86,59.219,59.61,60.023,60.448,60.876,61.296,61.699,62.078,62.432,62.757,63.055,63.33,63.589,
Hungary,68.00317073,68.93609756,67.86585366,68.87414634,69.38097561,69.07121951,69.82243902,69.40707317,69.2302439,69.31463415,69.16463415,69.05243902,69.66463415,69.51804878,69.24804878,69.29,69.57317073,69.84804878,69.39390244,69.61536585,69.06170732,69.13926829,69.35780488,68.97365854,69.02585366,68.97219512,69.17341463,69.65121951,70.02341463,69.46170732,69.31560976,69.37707317,69.11707317,69.10121951,69.4697561,69.79170732,70.32878049,70.70243902,70.55780488,70.67707317,71.24634146,72.24878049,72.34878049,72.3,72.64878049,72.64878049,73.09756098,73.15121951,73.70243902,73.90487805,74.20731707,74.85853659,75.06341463,75.56585366,75.76341463,75.56829268,76.06341463,76.06341463,
IBRD only,48.66754706,49.19144357,49.79486509,50.53879013,51.40932671,52.38754796,53.40692515,54.41064529,55.38006686,56.24153057,57.03964914,57.74226882,58.38742078,58.99757416,59.58809929,60.10435861,60.6183035,61.09220373,61.53468522,61.93006551,62.29819151,62.66719282,63.01806023,63.32632948,63.60987733,63.93769877,64.31123423,64.61231506,64.90385347,65.16907155,65.42693088,65.68113955,65.87270937,66.05969029,66.31228858,66.59817752,66.94507329,67.30436092,67.64070647,67.92114251,68.23751123,68.56014817,68.87020035,69.17475094,69.49178867,69.78060246,70.10824505,70.41855695,70.70716426,71.01819296,71.29925289,71.59473329,71.85366435,72.10780065,72.33493517,72.55023327,72.7645258,72.96694105,
IDA & IBRD total,47.54670749,48.06142111,48.64768208,49.35498669,50.16516127,51.06067689,51.98473367,52.88688408,53.75229736,54.52163933,55.23410572,55.86660538,56.45246774,57.01285865,57.56088219,58.0514056,58.54405242,59.00555227,59.44113861,59.83579183,60.20391825,60.57073599,60.91764237,61.22504346,61.507231,61.8193782,62.16139232,62.43750993,62.69776275,62.9322509,63.15479696,63.37626155,63.53917191,63.70378367,63.92349217,64.1735626,64.47637338,64.79658744,65.09420734,65.35723575,65.65838587,65.96928875,66.27961656,66.59602134,66.93120788,67.25174787,67.60737692,67.95162295,68.27782243,68.61715051,68.92617805,69.23855241,69.51628108,69.78415819,70.02546475,70.25188785,70.47231314,70.67965585,
